t,pop,births,deaths,delivered,hof_best,gen
136.0,15,3,112,1,41.78,4
138.0,15,3,112,1,41.78,4
140.0,15,3,113,1,41.78,4
142.0,15,3,113,1,41.78,4
144.0,15,3,113,1,41.78,4
146.0,15,3,113,1,41.78,4
148.0,15,3,116,1,41.78,5
150.0,15,3,116,1,41.78,5
152.0,15,3,116,1,41.78,5
154.0,15,3,117,1,41.78,5
156.0,15,3,119,1,41.78,5
158.0,15,3,121,1,41.78,5
160.0,15,3,121,1,41.78,5
162.0,15,3,123,1,41.78,5
164.0,15,3,123,1,41.78,5
166.0,15,3,127,1,41.78,5
168.0,15,3,128,1,41.78,5
170.0,15,3,130,1,41.78,5
172.0,15,3,133,1,41.78,5
174.0,15,3,133,1,41.78,5
176.0,15,3,134,1,41.78,6
178.0,15,3,134,1,41.78,6
180.0,15,3,136,1,41.78,6
182.0,15,3,137,1,41.78,6
184.0,15,3,137,1,41.78,6
186.0,15,3,137,1,41.78,6
188.0,15,3,139,1,41.78,6
190.0,15,3,139,1,41.78,6
192.0,15,3,141,1,41.78,6
194.0,15,3,141,1,41.78,6
196.0,15,3,142,1,41.78,6
198.0,15,3,144,1,41.78,6
200.0,15,3,146,1,41.78,6
202.0,15,3,149,1,41.78,7
204.0,15,3,152,1,41.78,7
206.0,15,3,153,1,41.78,7
208.0,15,3,156,1,41.78,7
210.0,15,3,157,1,41.78,7
212.0,15,3,160,1,41.78,7
214.0,15,3,161,1,41.78,7
216.0,15,3,162,1,41.78,7
218.0,15,3,163,1,41.78,7
220.0,15,3,164,1,41.78,7
222.0,15,3,164,1,41.78,7
224.0,15,3,165,1,41.78,7
226.0,18,6,166,2,45.44,8
228.0,18,6,166,2,52.94,8
230.0,17,6,167,2,65.18,8
232.0,20,9,167,3,65.18,9
234.0,17,9,170,3,65.18,9
236.0,16,9,171,3,65.18,9
238.0,15,9,172,3,65.18,9
240.0,18,12,174,4,65.18,9
242.0,22,18,176,6,65.18,9
244.0,20,18,178,6,65.18,9
246.0,20,18,178,6,65.18,9
248.0,19,18,179,6,65.18,9
250.0,17,18,181,6,65.18,9
252.0,16,18,182,6,65.18,9
254.0,15,18,184,6,65.18,9
256.0,15,18,184,6,65.18,9
258.0,15,18,184,6,65.18,9
260.0,15,18,186,6,74.52,9
262.0,15,18,187,6,74.52,9
264.0,15,18,188,6,75.52,9
266.0,15,18,190,6,75.52,9
268.0,15,18,191,6,75.52,9
270.0,15,18,192,6,75.52,9
272.0,15,18,194,6,75.52,9
274.0,15,18,194,6,75.52,9
276.0,15,18,194,6,75.52,9
278.0,15,18,197,6,75.52,9
280.0,17,21,199,7,75.52,9
282.0,20,24,199,8,75.52,9
284.0,20,24,199,8,75.52,9
286.0,18,24,201,8,76.94,9
288.0,18,24,201,8,76.94,9
290.0,17,27,205,9,76.94,9
292.0,16,27,206,9,76.94,9
294.0,15,27,207,9,76.94,9
296.0,15,27,210,9,76.94,9
298.0,15,27,211,9,76.94,9
300.0,15,27,212,9,76.94,9
302.0,15,27,213,9,76.94,9
304.0,15,27,214,9,76.94,9
306.0,15,27,214,9,76.94,9
308.0,15,27,218,9,76.94,9
310.0,18,33,221,11,76.94,10
312.0,17,33,222,11,76.94,10
314.0,16,33,223,11,76.94,10
316.0,15,33,226,11,76.94,10
318.0,15,33,227,11,76.94,10
320.0,15,33,229,11,76.94,10
322.0,15,33,229,11,76.94,10
324.0,15,33,230,11,76.94,10
326.0,18,36,230,12,76.94,10
328.0,17,36,231,12,76.94,10
330.0,17,36,231,12,76.94,10
332.0,16,36,232,12,76.94,10
334.0,15,36,233,12,76.94,10
336.0,17,39,234,13,76.94,10
338.0,23,45,234,15,76.94,10
340.0,20,45,237,15,76.94,10
342.0,20,45,237,15,76.94,10
344.0,23,51,240,17,76.94,11
346.0,25,54,241,18,76.94,11
348.0,23,54,243,18,76.94,11
350.0,26,57,243,19,76.94,11
352.0,26,57,243,19,76.94,11
354.0,26,57,243,19,76.94,11
356.0,23,57,246,19,76.94,11
358.0,22,57,247,19,76.94,11
360.0,20,57,249,19,76.94,11
362.0,23,60,249,20,87.97,11
364.0,20,60,252,20,93.14,11
366.0,19,60,253,20,95.83,11
368.0,18,60,254,20,95.83,11
370.0,21,63,254,21,95.85,12
372.0,21,63,254,21,95.85,12
374.0,20,63,255,21,95.85,12
376.0,16,63,259,21,95.85,12
378.0,15,63,265,21,95.85,12
380.0,15,63,266,21,95.85,12
382.0,15,63,267,21,95.85,12
384.0,15,63,269,21,95.85,12
386.0,15,63,270,21,95.85,12
388.0,15,63,270,21,103.68,12
390.0,15,63,270,21,105.15,12
392.0,15,63,273,21,105.15,12
394.0,18,66,273,22,113.73,12
396.0,16,66,275,22,120.15,12
398.0,17,69,277,23,120.35,12
400.0,16,69,278,23,121.2,12
402.0,15,69,279,23,121.2,12
404.0,15,69,279,23,121.2,12
406.0,17,72,280,24,121.2,12
408.0,16,72,281,24,121.2,12
410.0,16,75,284,25,133.6,12
412.0,15,75,285,25,133.6,12
414.0,15,75,287,25,133.6,12
416.0,15,75,289,25,133.6,12
418.0,15,75,289,25,133.6,12
420.0,15,75,290,25,133.6,12
422.0,18,78,290,26,133.6,12
424.0,19,81,292,27,133.6,13
426.0,22,84,292,28,133.6,13
428.0,23,87,294,29,133.6,13
430.0,28,93,295,31,133.6,13
432.0,31,96,295,32,133.6,13
434.0,30,96,296,32,133.6,13
436.0,30,96,296,32,133.6,13
438.0,27,96,299,32,133.6,13
440.0,29,99,300,33,133.6,13
442.0,26,99,303,33,133.6,13
444.0,27,102,305,34,133.6,13
446.0,26,102,306,34,133.6,13
448.0,23,102,309,34,133.6,13
450.0,20,102,312,34,133.6,13
452.0,19,102,313,34,133.6,13
454.0,24,108,314,36,133.6,14
456.0,22,108,316,36,133.6,14
458.0,19,108,319,36,133.6,14
460.0,17,111,324,37,133.6,14
462.0,16,111,325,37,133.6,14
464.0,16,111,325,37,133.6,14
466.0,16,111,325,37,133.6,14
468.0,16,111,325,37,133.6,14
470.0,15,111,327,37,133.6,14
472.0,18,114,327,38,133.6,14
474.0,21,117,327,39,133.6,14
476.0,21,117,327,39,133.6,14
478.0,19,117,329,39,133.6,14
480.0,19,120,332,40,133.6,14
482.0,19,120,332,40,133.6,14
484.0,24,126,333,42,133.6,15
486.0,23,126,334,42,133.6,15
488.0,18,126,339,42,133.6,15
490.0,16,126,341,42,133.6,15
492.0,15,126,342,42,133.6,15
494.0,15,126,343,42,133.6,15
496.0,15,126,343,42,133.6,15
498.0,18,129,343,43,133.6,16
500.0,15,129,346,43,133.6,16
502.0,15,129,346,43,133.6,16
504.0,15,129,349,43,133.6,16
506.0,15,129,350,43,133.6,16
508.0,15,129,351,43,133.6,16
510.0,15,129,352,43,133.6,16
512.0,15,129,354,43,133.6,16
514.0,15,129,354,43,133.6,16
516.0,15,129,355,43,133.6,16
518.0,15,129,357,43,133.6,16
520.0,15,129,357,43,133.6,16
522.0,15,129,359,43,133.6,16
524.0,15,129,360,43,133.6,16
526.0,15,129,361,43,133.6,16
528.0,16,132,363,44,133.6,16
530.0,16,132,363,44,133.6,16
532.0,16,132,363,44,133.6,16
534.0,19,135,363,45,133.6,17
536.0,16,135,366,45,133.6,17
538.0,19,138,366,46,133.6,17
540.0,20,141,368,47,133.6,17
542.0,18,141,370,47,133.6,17
544.0,16,141,372,47,133.6,17
546.0,15,141,373,47,133.6,17
548.0,18,144,374,48,133.6,18
550.0,16,144,376,48,133.6,18
552.0,18,147,379,49,133.6,18
554.0,18,147,379,49,133.6,18
556.0,16,147,381,49,133.6,18
558.0,15,147,382,49,133.6,18
560.0,15,147,383,49,133.6,18
562.0,15,147,384,49,133.6,18
564.0,15,147,384,49,133.6,18
566.0,15,147,385,49,133.6,18
568.0,15,147,387,49,133.6,18
570.0,15,147,389,49,133.6,18
572.0,15,147,390,49,133.6,18
574.0,21,153,390,51,133.6,18
576.0,23,156,391,52,133.6,19
578.0,21,156,393,52,133.6,19
580.0,22,159,395,53,133.6,19
582.0,20,159,397,53,133.6,19
584.0,20,159,397,53,133.6,19
586.0,18,159,399,53,133.6,19
588.0,15,159,402,53,133.6,19
590.0,15,159,402,53,133.6,19
592.0,18,162,405,54,133.6,19
594.0,16,162,407,54,133.6,19
596.0,15,162,408,54,133.6,19
598.0,15,162,411,54,133.6,19
600.0,15,162,411,54,133.6,19
602.0,15,162,412,54,133.6,19
604.0,15,162,415,54,133.6,19
606.0,15,162,415,54,133.6,19
608.0,16,165,417,55,133.6,20
610.0,15,165,419,55,133.6,20
612.0,15,165,419,55,133.6,20
614.0,15,165,421,55,133.6,20
616.0,15,165,424,55,133.6,20
618.0,15,165,425,55,133.6,20
620.0,15,165,428,55,133.6,20
622.0,18,168,429,56,133.6,20
624.0,17,168,430,56,133.6,20
626.0,17,168,430,56,133.6,20
628.0,16,168,431,56,133.6,20
630.0,18,171,432,57,133.6,20
632.0,19,174,434,58,133.6,20
634.0,18,174,435,58,133.6,20
636.0,18,177,438,59,133.6,20
638.0,17,177,439,59,133.6,20
640.0,16,177,440,59,133.6,20
642.0,15,177,442,59,135.43,20
644.0,18,180,444,60,167.85,20
646.0,16,180,446,60,167.85,20
648.0,15,180,449,60,168.65,20
650.0,15,180,450,60,170.89,20
652.0,17,183,451,61,170.89,20
654.0,15,183,454,61,170.89,20
656.0,18,186,459,62,170.89,20
658.0,16,186,461,62,170.89,20
660.0,15,186,462,62,170.89,20
662.0,15,186,466,62,170.89,20
664.0,15,186,466,62,170.89,20
666.0,15,186,469,62,170.89,20
668.0,15,186,470,62,170.89,20
670.0,15,186,472,62,170.89,20
672.0,15,186,473,62,170.89,20
674.0,15,186,474,62,170.89,20
676.0,15,186,476,62,170.89,20
678.0,18,189,477,63,170.89,20
680.0,15,189,481,63,170.89,20
682.0,15,189,482,63,170.89,20
684.0,15,189,483,63,170.89,20
686.0,15,189,485,63,170.89,20
688.0,15,189,485,63,170.89,20
690.0,15,189,486,63,170.89,20
692.0,15,189,487,63,170.89,20
694.0,15,189,488,63,170.89,20
696.0,15,189,489,63,170.89,20
698.0,15,189,490,63,170.89,20
700.0,18,195,493,65,170.89,21
702.0,21,198,493,66,170.89,21
704.0,18,198,496,66,170.89,21
706.0,19,201,498,67,170.89,21
708.0,15,201,502,67,170.89,21
710.0,18,204,502,68,170.89,21
712.0,16,204,504,68,170.89,21
714.0,18,207,506,69,170.89,21
716.0,18,207,506,69,170.89,21
718.0,21,210,506,70,170.89,22
720.0,20,210,507,70,170.89,22
722.0,17,210,510,70,170.89,22
724.0,19,213,511,71,172.62,22
726.0,22,216,511,72,179.16,22
728.0,22,219,514,73,179.27,22
730.0,23,222,516,74,179.27,22
732.0,21,222,518,74,179.27,22
734.0,21,222,518,74,179.27,22
736.0,25,228,520,76,199.5,23
738.0,25,228,520,76,199.5,23
740.0,27,231,521,77,202.96,23
742.0,31,237,523,79,228.34,23
744.0,31,237,523,79,236.96,23
746.0,31,240,526,80,237.07,23
748.0,33,243,527,81,237.07,23
750.0,33,246,530,82,237.08,23
752.0,33,246,530,82,237.08,23
754.0,29,246,534,82,238.35,23
756.0,28,246,535,82,238.35,23
758.0,33,252,536,84,238.35,23
760.0,34,255,538,85,238.35,23
762.0,35,258,540,86,238.57,23
764.0,37,264,544,88,238.57,23
766.0,35,264,546,88,238.57,23
768.0,40,270,547,90,238.76,23
770.0,41,273,549,91,238.76,23
772.0,38,273,552,91,238.76,23
774.0,35,273,555,91,238.76,23
776.0,38,276,555,92,238.76,24
778.0,35,276,558,92,238.76,24
780.0,38,282,561,94,238.76,24
782.0,39,285,563,95,238.76,24
784.0,38,288,567,96,238.76,24
786.0,34,288,571,96,238.76,24
788.0,32,288,573,96,250.74,24
790.0,31,288,574,96,256.95,24
792.0,32,291,576,97,256.95,24
794.0,30,294,581,98,256.95,24
796.0,30,294,581,98,256.95,24
798.0,27,294,584,98,256.95,24
800.0,31,300,586,100,256.95,24
802.0,29,300,588,100,256.95,24
804.0,32,306,591,102,256.95,24
806.0,30,306,593,102,256.95,24
808.0,28,306,595,102,256.95,24
810.0,27,306,596,102,256.95,24
812.0,34,315,598,105,256.95,25
814.0,36,318,599,106,256.95,25
816.0,32,318,603,106,256.95,25
818.0,29,318,606,106,256.95,25
820.0,34,324,607,108,256.95,25
822.0,34,324,607,108,256.95,25
824.0,38,330,609,110,256.95,25
826.0,41,333,609,111,256.95,25
828.0,39,333,611,111,256.95,25
830.0,40,336,613,112,256.95,25
832.0,38,336,615,112,256.95,25
834.0,35,336,618,112,256.95,25
836.0,40,342,619,114,256.95,26
838.0,48,351,620,117,258.68,26
840.0,50,357,624,119,259.19,26
842.0,49,360,628,120,266.01,26
844.0,50,363,630,121,275.55,26
846.0,52,369,634,123,278.17,26
848.0,58,378,637,126,278.17,26
850.0,54,381,644,127,278.17,26
852.0,51,381,647,127,278.17,26
854.0,50,384,651,128,278.17,27
856.0,52,390,655,130,278.17,27
858.0,44,393,666,131,278.17,27
860.0,40,396,673,132,278.17,27
862.0,40,399,676,133,278.17,27
864.0,41,402,678,134,278.17,27
866.0,44,408,681,136,278.17,27
868.0,43,411,685,137,278.17,28
870.0,44,417,690,139,278.17,28
872.0,42,420,695,140,278.17,28
874.0,40,420,697,140,278.17,28
876.0,37,420,700,140,278.17,28
878.0,40,426,703,142,278.17,28
880.0,37,426,706,142,278.17,28
882.0,34,426,709,142,278.17,28
884.0,35,429,711,143,278.17,29
886.0,39,435,713,145,278.17,29
888.0,37,435,715,145,278.17,29
890.0,32,435,720,145,278.17,29
892.0,31,438,724,146,278.17,29
894.0,29,438,726,146,278.17,29
896.0,30,441,728,147,278.17,29
898.0,32,444,729,148,278.17,29
900.0,28,444,733,148,278.17,29
902.0,29,447,735,149,278.17,29
904.0,27,447,737,149,278.17,29
906.0,29,450,738,150,278.17,29
908.0,25,450,742,150,278.17,29
910.0,27,453,743,151,278.17,30
912.0,23,453,747,151,278.17,30
914.0,19,453,751,151,278.17,30
916.0,19,453,751,151,278.17,30
918.0,19,453,751,151,278.17,30
920.0,19,453,751,151,278.17,30
922.0,15,453,755,151,278.17,30
924.0,15,453,756,151,278.17,30
926.0,15,453,757,151,278.17,30
928.0,18,456,760,152,278.17,30
930.0,17,456,761,152,278.17,30
932.0,17,459,764,153,278.17,30
934.0,16,459,765,153,278.17,30
936.0,15,459,766,153,278.17,30
938.0,15,459,768,153,278.17,30
940.0,15,459,769,153,278.17,30
942.0,15,459,774,153,278.17,30
944.0,15,459,776,153,278.17,30
946.0,15,459,776,153,278.17,30
948.0,18,462,776,154,278.17,30
950.0,17,462,777,154,278.17,30
952.0,18,465,779,155,278.17,30
954.0,21,468,779,156,278.17,30
956.0,23,471,780,157,278.17,30
958.0,25,474,781,158,278.17,30
960.0,26,477,783,159,278.17,30
962.0,26,480,786,160,278.17,30
964.0,28,483,787,161,278.17,30
966.0,24,483,791,161,278.17,30
968.0,24,483,791,161,278.17,30
970.0,27,486,791,162,278.17,31
972.0,30,489,791,163,278.17,31
974.0,29,489,792,163,278.17,31
976.0,31,492,793,164,278.17,31
978.0,36,498,794,166,278.17,31
980.0,34,498,796,166,278.17,31
982.0,31,501,802,167,278.17,31
984.0,31,504,805,168,278.17,31
986.0,34,510,808,170,278.17,31
988.0,32,513,813,171,278.17,31
990.0,31,516,817,172,278.17,31
992.0,28,516,820,172,278.17,31
994.0,30,519,821,173,278.17,31
996.0,28,519,823,173,278.17,31
998.0,28,522,826,174,278.17,31
1000.0,25,522,829,174,278.17,31
1002.0,29,528,831,176,278.17,31
1004.0,25,528,835,176,278.17,31
1006.0,24,531,839,177,278.17,31
1008.0,22,531,841,177,278.17,31
1010.0,27,537,842,179,278.17,31
1012.0,26,537,843,179,278.17,31
1014.0,26,540,846,180,278.17,32
1016.0,28,546,850,182,278.17,32
1018.0,28,546,850,182,278.17,32
1020.0,26,549,855,183,278.17,32
1022.0,26,549,855,183,278.17,32
1024.0,25,552,859,184,278.17,32
1026.0,26,555,861,185,278.17,32
1028.0,26,558,864,186,278.17,32
1030.0,23,558,867,186,278.17,32
1032.0,22,558,868,186,278.17,32
1034.0,19,558,871,186,278.17,32
1036.0,18,558,872,186,278.17,32
1038.0,18,558,872,186,278.17,32
1040.0,25,567,874,189,278.17,33
1042.0,25,567,874,189,278.17,33
1044.0,23,570,879,190,278.17,33
1046.0,24,573,881,191,278.17,33
1048.0,22,573,883,191,278.17,33
1050.0,19,573,886,191,278.17,33
1052.0,16,573,889,191,278.17,33
1054.0,16,573,889,191,278.17,33
1056.0,17,576,891,192,278.17,33
1058.0,20,579,891,193,278.17,34
1060.0,20,579,891,193,278.17,34
1062.0,16,579,895,193,278.17,34
1064.0,17,582,897,194,278.17,34
1066.0,15,582,899,194,278.17,34
1068.0,15,582,901,194,278.17,34
1070.0,15,582,904,194,278.17,34
1072.0,15,582,906,194,278.17,34
1074.0,15,582,908,194,278.17,34
1076.0,15,582,910,194,278.17,34
1078.0,15,582,911,194,278.17,34
1080.0,15,582,912,194,278.17,34
1082.0,15,582,912,194,278.17,34
1084.0,15,582,913,194,278.17,34
1086.0,15,582,914,194,278.17,34
1088.0,15,582,915,194,278.17,34
1090.0,15,582,915,194,278.17,34
1092.0,15,582,917,194,278.17,34
1094.0,15,582,919,194,278.17,34
1096.0,18,585,921,195,278.17,34
1098.0,18,585,921,195,278.17,34
1100.0,16,585,923,195,278.17,34
1102.0,15,585,925,195,278.17,34
1104.0,15,585,925,195,278.17,34
1106.0,15,585,927,195,278.17,34
1108.0,18,588,927,196,278.17,34
1110.0,17,588,928,196,278.17,34
1112.0,19,591,929,197,278.17,34
1114.0,16,591,932,197,278.17,34
1116.0,16,591,932,197,278.17,34
1118.0,16,591,932,197,278.17,34
1120.0,15,591,934,197,278.17,34
1122.0,15,591,935,197,278.17,34
1124.0,15,591,935,197,278.17,34
1126.0,15,591,935,197,278.17,34
1128.0,18,594,935,198,278.17,34
1130.0,22,600,937,200,278.17,34
1132.0,19,600,940,200,278.17,34
1134.0,19,600,940,200,278.17,34
1136.0,17,600,942,200,278.17,34
1138.0,20,606,945,202,278.17,34
1140.0,23,609,945,203,278.17,34
1142.0,21,609,947,203,278.17,34
1144.0,21,612,950,204,278.17,34
1146.0,20,612,951,204,278.17,34
1148.0,25,618,952,206,278.17,34
1150.0,22,618,955,206,278.17,34
1152.0,21,618,956,206,278.17,34
1154.0,26,624,957,208,278.17,34
1156.0,26,624,957,208,278.17,34
1158.0,28,627,958,209,278.17,34
1160.0,32,633,960,211,278.17,34
1162.0,34,636,961,212,278.17,34
1164.0,36,639,962,213,278.17,34
1166.0,39,645,965,215,278.17,34
1168.0,36,648,971,216,278.17,34
1170.0,42,657,974,219,278.17,34
1172.0,43,660,976,220,278.17,34
1174.0,41,660,978,220,278.17,34
1176.0,39,663,983,221,278.17,34
1178.0,39,666,986,222,278.17,34
1180.0,37,669,991,223,278.17,34
1182.0,41,675,993,225,278.17,34
1184.0,45,681,995,227,278.17,34
1186.0,48,684,995,228,278.17,34
1188.0,51,690,998,230,278.17,34
1190.0,56,699,1002,233,278.17,34
1192.0,57,702,1004,234,278.17,34
1194.0,49,702,1012,234,278.17,34
1196.0,46,702,1015,234,278.17,34
1198.0,41,705,1023,235,278.17,34
1200.0,41,708,1026,236,278.17,34
1202.0,37,711,1033,237,278.17,34
1204.0,42,717,1034,239,278.17,34
1206.0,39,720,1040,240,278.17,34
1208.0,34,720,1045,240,278.17,34
1210.0,36,726,1049,242,278.17,34
1212.0,39,729,1049,243,278.17,34
1214.0,38,735,1056,245,278.17,34
1216.0,39,738,1058,246,278.17,34
1218.0,38,741,1062,247,278.17,34
1220.0,36,741,1064,247,278.17,34
1222.0,34,741,1066,247,278.17,34
1224.0,30,741,1070,247,278.17,34
1226.0,31,744,1072,248,278.17,34
1228.0,28,744,1075,248,278.17,34
1230.0,34,750,1075,250,278.17,34
1232.0,29,750,1080,250,278.17,34
1234.0,26,750,1083,250,278.17,34
1236.0,23,750,1086,250,278.17,34
1238.0,20,750,1089,250,278.17,34
1240.0,22,753,1090,251,278.17,34
1242.0,23,756,1092,252,278.17,34
1244.0,22,759,1096,253,278.17,34
1246.0,18,759,1100,253,278.17,34
1248.0,17,759,1101,253,278.17,34
1250.0,16,759,1102,253,278.17,34
1252.0,15,759,1105,253,278.17,34
1254.0,18,762,1108,254,278.17,34
1256.0,15,762,1111,254,278.17,34
1258.0,15,762,1112,254,278.17,34
1260.0,15,762,1112,254,278.17,34
1262.0,15,762,1113,254,278.17,34
1264.0,15,762,1114,254,278.17,34
1266.0,15,762,1115,254,278.17,34
1268.0,18,765,1115,255,278.17,34
1270.0,19,768,1117,256,278.17,34
1272.0,19,768,1117,256,278.17,34
1274.0,16,768,1120,256,278.17,34
1276.0,15,768,1122,256,278.17,34
1278.0,15,768,1122,256,278.17,34
1280.0,15,768,1122,256,278.17,34
1282.0,15,768,1125,256,278.17,34
1284.0,15,768,1127,256,278.17,34
1286.0,15,768,1128,256,278.17,34
1288.0,15,768,1130,256,278.17,34
1290.0,15,768,1131,256,278.17,34
1292.0,15,768,1132,256,278.17,34
1294.0,17,771,1134,257,278.17,34
1296.0,16,771,1135,257,278.17,34
1298.0,15,771,1138,257,278.17,34
1300.0,15,771,1138,257,278.17,34
1302.0,15,771,1142,257,278.17,34
1304.0,17,774,1143,258,278.17,34
1306.0,16,774,1144,258,278.17,34
1308.0,16,774,1144,258,278.17,34
1310.0,16,774,1144,258,278.17,34
1312.0,15,774,1146,258,278.17,34
1314.0,15,774,1149,258,278.17,34
1316.0,15,774,1151,258,278.17,34
1318.0,15,774,1152,258,278.17,34
1320.0,15,774,1153,258,278.17,34
1322.0,15,774,1155,258,278.17,34
1324.0,15,774,1156,258,278.17,34
1326.0,15,774,1156,258,278.17,34
1328.0,15,774,1156,258,278.17,34
1330.0,15,774,1157,258,278.17,34
1332.0,15,774,1159,258,278.17,34
1334.0,15,774,1160,258,278.17,34
1336.0,18,777,1160,259,278.17,34
1338.0,18,777,1160,259,278.17,34
1340.0,17,777,1161,259,278.17,34
1342.0,15,777,1165,259,278.17,34
1344.0,15,777,1167,259,278.17,34
1346.0,15,777,1169,259,278.17,34
1348.0,15,777,1170,259,278.17,34
1350.0,15,777,1173,259,278.17,34
1352.0,15,777,1173,259,278.17,34
1354.0,15,777,1174,259,278.17,34
1356.0,15,777,1175,259,278.17,34
1358.0,15,777,1176,259,278.17,34
1360.0,18,780,1177,260,278.17,34
1362.0,17,780,1178,260,278.17,34
1364.0,17,780,1178,260,278.17,34
1366.0,16,780,1179,260,278.17,34
1368.0,15,780,1180,260,278.17,34
1370.0,17,783,1181,261,278.17,34
1372.0,15,783,1184,261,278.17,34
1374.0,17,786,1185,262,278.17,34
1376.0,15,786,1187,262,278.17,34
1378.0,15,786,1190,262,278.17,34
1380.0,15,786,1193,262,278.17,34
1382.0,15,786,1196,262,278.17,34
1384.0,15,786,1197,262,278.17,34
1386.0,15,786,1198,262,278.17,34
1388.0,15,786,1198,262,278.17,34
1390.0,15,786,1202,262,278.17,34
1392.0,15,786,1202,262,278.17,34
1394.0,15,786,1202,262,278.17,34
1396.0,15,786,1202,262,278.17,34
1398.0,15,786,1202,262,278.17,34
1400.0,15,786,1204,262,278.17,34
1402.0,17,789,1205,263,278.17,34
1404.0,16,789,1206,263,278.17,34
1406.0,16,789,1206,263,278.17,34
1408.0,19,792,1206,264,278.17,34
1410.0,17,792,1208,264,278.17,34
1412.0,15,792,1214,264,278.17,34
1414.0,15,792,1214,264,278.17,34
1416.0,15,792,1215,264,278.17,34
1418.0,15,792,1216,264,278.17,34
1420.0,15,792,1217,264,278.17,34
1422.0,18,795,1217,265,278.17,34
1424.0,17,795,1218,265,278.17,34
1426.0,15,795,1220,265,278.17,34
1428.0,15,795,1222,265,278.17,34
1430.0,18,798,1223,266,278.17,34
1432.0,21,801,1223,267,278.17,34
1434.0,19,801,1225,267,278.17,34
1436.0,17,801,1227,267,278.17,34
1438.0,17,801,1227,267,278.17,34
1440.0,16,801,1228,267,278.17,34
1442.0,19,804,1228,268,278.17,34
1444.0,18,804,1229,268,278.17,34
1446.0,20,807,1230,269,278.17,34
1448.0,18,807,1232,269,278.17,34
1450.0,15,807,1236,269,278.17,34
1452.0,17,810,1238,270,278.17,34
1454.0,20,813,1238,271,278.17,34
1456.0,19,813,1239,271,278.17,34
1458.0,17,813,1241,271,278.17,34
1460.0,18,816,1243,272,278.17,34
1462.0,18,816,1243,272,278.17,34
1464.0,17,816,1244,272,278.17,34
1466.0,20,819,1244,273,278.17,34
1468.0,20,819,1244,273,278.17,34
1470.0,19,819,1245,273,278.17,34
1472.0,17,819,1247,273,278.17,34
1474.0,19,822,1248,274,278.17,34
1476.0,24,828,1249,276,278.17,34
1478.0,24,828,1249,276,278.17,34
1480.0,27,834,1252,278,278.17,34
1482.0,24,834,1255,278,278.17,34
1484.0,27,840,1258,280,278.17,34
1486.0,27,840,1258,280,278.17,34
1488.0,27,840,1258,280,278.17,34
1490.0,29,843,1259,281,278.17,34
1492.0,30,846,1261,282,278.17,34
1494.0,30,849,1264,283,278.17,34
1496.0,27,849,1267,283,278.17,34
1498.0,24,849,1270,283,278.17,34
1500.0,24,849,1270,283,278.17,34
1502.0,23,849,1271,283,278.17,34
1504.0,22,849,1272,283,278.17,34
